DIA 0,DIA 5,DIA 15,DIA 20,DIA 30
-0.0021,-0.013,-0.058,-0.1302,-0.7905
-0.0039,0.012,0.028,0.063,-0.9975
-0.0048,0.025,0.017,0.4172,-0.2445
-0.0057,0.002,-0.054,0.1092,1.0785
-0.0084,0.004,-0.07,0.0532,1.875
-0.0039,0.015,0.053,0.4046,-0.0165
0.0039,0.02,0.212,1.0304,-2.0145
0.0009,0.018,0.194,0.7154,-1.188
-0.0012,0.027,0.123,-0.8344,0.6495
0.0015,0.027,0.115,-0.5684,1.2375
-0.0045,0.027,0.147,0.5474,1.7475
-0.0075,0.007,0.129,0.4998,0.276
-0.0033,-0.008,-0.022,0.0252,-0.942
-0.0027,-0.013,-0.116,-0.5726,-0.6885
-0.0075,-0.001,-0.158,-0.5824,-1.1295
0,-0.015,-0.223,-0.3052,-1.4205
0.0024,0.003,-0.193,0.3934,0.9345
0.0009,0.01,-0.115,0.6944,0.843
0.0015,0.02,-0.058,0.3962,0.438
-0.0036,0.014,0.127,-0.42,-1.08
-0.0093,0.026,0.406,-0.5474,-0.9585
-0.0054,0.02,0.456,-0.6062,1.209
-0.0024,0.007,0.421,-0.329,1.2165
0.0018,-0.012,0.247,-0.0168,1.116
0.0015,-0.002,0.057,0.4424,-1.6305
0.0072,0.018,0.037,1.1452,-1.032
0.0039,0.021,-0.163,0.8064,0.912
0.0021,0.019,-0.291,-1.106,0.84
0.003,0.032,-0.426,-1.0682,-0.0945
-0.0042,0.032,-0.409,0.2562,-1.029
-0.0147,0.006,-0.418,0.0126,-1.1865
-0.0102,-0.006,-0.298,-0.1008,-0.102
-0.0036,0.022,-0.094,-0.07,-0.0765
0,0.014,0.073,-0.0882,-0.0495
0.0024,0.028,0.154,0.1638,0.339
0.0015,-0.009,0.248,0.4452,0.69
0.0027,0.001,0.202,0.5264,0.4455
-0.0063,-0.004,0.204,0.3108,0.0165
-0.0027,0.007,0.083,0.0574,0.309
-0.0009,0.026,0.007,0.4606,1.6215
0.0015,0.019,-0.155,-0.0602,1.0515
-0.0054,0.015,-0.222,-0.0686,0.876
-0.0066,0.02,-0.078,-0.1666,0.504
-0.0006,0.008,0.115,0.28,0.153
0.0018,0.007,0.325,0.2506,-0.669
0.0018,0.007,0.437,0.1554,-1.44
0.0012,0.006,0.382,0.2996,-0.795
0.0048,0.02,0.17,-0.0994,0.447
0,0.016,0.003,-0.518,0.1425
-0.0006,-0.003,-0.249,-0.7588,-0.102
0.0039,-0.027,-0.403,-0.6538,-0.1005
0.0003,-0.033,-0.473,-0.5516,0.5085
-0.0033,0.015,-0.415,-0.0322,0.2265
-0.0009,0.037,-0.335,0.6706,0.384
0,0.023,-0.221,-0.0546,0.3765
0.0027,0.026,-0.024,0.4046,0.558
0.0006,0.02,0.056,0.245,-0.027
0.0072,0.016,0.116,-0.1106,-0.759
0.0006,0.023,0.2,0.1232,-1.1475
-0.0078,0.02,0.278,0.721,-0.8085
-0.0072,0.012,0.192,0.5012,1.3245
-0.0078,0.008,0.045,0.1932,1.086
-0.0096,0,0.016,-0.7252,-0.3885
-0.0006,0.025,-0.003,-0.8064,-0.57
0.003,0.005,0.036,-0.4984,-0.6915
0.0015,-0.031,0.096,-0.035,-1.185
-0.0027,-0.027,0.034,-0.4382,-2.157
-0.0027,0.001,0.069,-0.2632,0.1395
-0.0006,0.004,0.133,-0.2478,1.8135
0.0033,0.025,0.184,0.7182,0.6405
0.0006,0.028,0.27,0.8092,-0.5355
-0.0012,0.031,0.208,-0.0476,-1.4535
-0.0039,0.008,0.09,-0.9282,-1.455
0.0027,0.009,0.047,-0.2758,-1.434
-0.0006,0.02,0.042,-0.1414,-0.7905
-0.0036,0.032,0.021,0.2534,0.0285
-0.0042,0.007,-0.042,0.6118,1.2
-0.0105,-0.013,-0.098,0.8232,2.721
-0.0081,-0.006,-0.118,-0.6132,2.82
-0.0099,-0.003,-0.134,-0.371,0.264
0.0015,-0.007,-0.12,-0.0462,-1.686
0.0021,0,-0.147,0.1932,0.063
0,-0.004,-0.074,0.1512,0.6255
-0.0033,0.016,-0.098,-0.0126,-0.609
-0.0018,0.025,-0.145,0.4158,0.5415
0.0006,0.013,-0.018,0.2814,0.0135
0.0042,0.002,-0.003,0.2072,-0.9825
-0.0003,0.011,0.071,0.0714,-0.4035
-0.0048,0.006,0.13,0.6412,0.5985
-0.0039,0.007,0.147,0.6328,1.17
-0.0108,0.004,0.121,-0.0784,1.2135
-0.0066,0.003,0.175,-0.5642,-0.021
0.0003,0.009,0.04,-0.546,0.936
0.0015,0.019,-0.02,-0.2772,1.266
0.0063,0.028,0.041,0.1638,0.8355
0.0042,0.027,0.064,0.1428,0.0135
0.0006,0.013,0.025,0.749,0.8895
-0.0003,0.027,-0.065,1.085,-0.4785
-0.0078,0.01,-0.022,-0.1092,-1.47
-0.0075,0.005,0.026,-0.07,-1.992
-0.0054,-0.011,0.03,-0.6174,-1.902
-0.0084,0.008,0.053,-1.1032,-1.032
-0.0009,-0.001,0.125,0.4242,-0.6585
0.0012,0,0.036,1.0038,-0.3975
0.0012,-0.006,-0.029,-0.3178,0.5145
-0.0066,-0.009,0.015,-1.2166,-0.0825
-0.0048,0.002,0.025,0.3514,-2.139
-0.0039,0.003,0.013,0.6552,0.6105
-0.0003,0.042,-0.082,-0.3178,1.752
0.0033,0.05,-0.045,-0.2758,1.4805
0.0033,0.038,-0.103,0.3122,0.168
0.0018,0.004,-0.132,0.5684,-0.312
0.0033,-0.012,-0.186,0.441,0.564
-0.0078,-0.011,-0.178,-0.0196,0.693
-0.0039,0.002,-0.086,-0.0784,-0.486
-0.0045,0.013,-0.014,-0.6524,-1.89
-0.0063,0.011,0.035,-0.9702,-0.54
-0.0054,0.025,0.121,-0.4816,1.2255
0,-0.009,0.145,-0.2226,2.43
0.0087,0.002,0.092,0.224,0.315
0.0015,-0.023,0.138,0.0266,0.5175
0.0021,-0.014,0.137,-0.4634,-0.3945
-0.0069,0.027,0.186,-0.1596,-0.9465
-0.0009,0.024,0.083,0.3822,-1.188
-0.0009,0.035,0.085,0.3626,-1.9905
0.0066,0.042,0.037,-0.4928,-0.747
0.003,-0.001,0.04,-0.3934,0.693
0.0021,-0.022,0.063,0.0616,1.866
0.0033,-0.008,0.05,0.9016,0.42
0.0051,-0.002,-0.017,1.3006,-0.444
-0.0093,0.018,0.084,1.0094,-0.543
-0.0024,0.02,0.092,-0.2016,0.369
-0.0033,0.046,0.243,-0.4424,0.633
-0.0054,0.009,0.355,-0.4858,1.791
0.0009,0.007,0.231,-0.357,2.5365
-0.0012,0.014,0.048,-0.756,1.8525
-0.0048,0.027,-0.122,-0.1204,0.1605
-0.0003,0.018,-0.341,0.3402,-1.893
0,-0.015,-0.436,0.0602,-2.547
0.0027,-0.044,-0.66,-0.5628,-0.684
-0.0042,-0.03,-0.6,-0.406,-0.0015
-0.0018,-0.006,-0.345,0.2968,-0.8625
0.0006,0.021,-0.323,0.5278,-0.702
0.0027,0.009,-0.304,0.6552,1.374
-0.0093,0.033,-0.119,0.378,0.8925
-0.0078,0.013,0.067,-1.1256,-1.6095
-0.0063,0.037,0.18,-1.2824,-1.233
-0.0027,0.013,0.139,0.6034,-0.408
-0.0045,0.013,0.266,0.5418,0.288
-0.0045,-0.014,0.385,0.3934,0.546
0.0006,-0.005,0.354,0.4396,1.3635
-0.0018,0.003,0.311,0.5236,0.2445
0.0018,0.002,0.302,0.2576,-0.6465
-0.0006,0.003,0.217,-0.0952,-1.035
0.0027,0.018,0.078,0.0728,-1.7895
0.0012,0.007,0.008,1.141,-1.3305
-0.0015,-0.014,-0.082,1.407,-0.378
-0.0033,0.014,-0.152,1.036,1.6125
-0.0012,0.034,-0.25,-0.0812,1.839
-0.0009,0.02,-0.137,0.2688,0.447
0.0009,0.035,-0.057,-0.2828,-1.2075
-0.0003,0.018,0.057,-1.0108,-0.348
-0.0018,0.018,0.077,-1.0416,1.8645
-0.0036,0.013,0.005,-1.1998,0.2055
-0.0039,0.007,-0.02,-1.5806,0.132
-0.0015,0.022,-0.01,-1.2446,0.684
-0.0048,-0.006,-0.003,-0.9268,-0.726
-0.0051,-0.01,0.028,-0.3528,-0.4905
-0.0093,-0.002,0.083,0.3514,0.714
0.0015,0.01,0.099,0.0532,1.8615
0.0006,0.002,0.05,0.1274,0.621
0.003,0.008,0.08,0.3122,0.8025
-0.0039,0.008,0.111,0.6006,1.158
-0.0027,0.032,0.043,0.595,1.4385
-0.0042,0.014,0.091,0.4508,-0.4965
-0.0078,0.02,0.197,0.2268,-2.151
-0.0138,0.004,0.215,0.3472,-3.024
-0.0054,-0.003,0.231,0.4326,-1.251
0.0012,0.002,0.178,0.6356,1.566
-0.0006,0.026,0.099,0.6636,-0.7005
-0.0042,0.013,0.036,0.791,-0.681
-0.0033,0.013,-0.116,1.407,0.6255
-0.0042,0.021,-0.211,0.7154,1.272
0.0024,0.014,-0.234,-0.2632,-0.129
0.0009,0.034,-0.276,-0.1988,-1.9005
0.0009,0.016,-0.325,-0.3612,-0.612
0.0039,0.012,-0.212,-0.9044,1.074
0.0006,0.018,-0.053,-1.0682,2.238
-0.003,0.017,0.054,-0.9324,0.819
-0.0015,0.034,0.071,-1.2166,-0.4125
0.0033,0.017,0.003,-1.057,-0.8505
0.0024,0.001,0.235,-0.2072,-1.11
-0.0033,0.011,0.113,0.4228,-1.0785
-0.0048,-0.003,0.102,0.252,-0.195
-0.0006,0.001,0.068,-0.0952,0.1245
0.0003,-0.012,0.054,-0.0014,0.0915
0.0048,0.008,-0.09,0.189,-0.408
-0.003,0.004,-0.183,0.1666,1.3545
-0.0009,-0.004,-0.143,0.1106,0.6315
0.0015,0.03,0.081,0.0252,-2.103
-0.0015,0.031,0.275,0.595,-2.2665
-0.006,0.023,0.297,0.651,1.143
0.0012,0.007,0.272,-0.3738,1.869
-0.0021,-0.003,0.176,-0.7042,2.9505
0.0006,0.001,0.062,-0.182,2.1315
-0.0054,-0.009,-0.106,0.3486,1.212
-0.0054,0.027,-0.241,0.5992,-0.4965
-0.0018,-0.004,-0.351,0.5488,-1.08
-0.0003,0.036,-0.381,-0.3206,-1.521
-0.0048,0.027,-0.3,-0.5292,-1.971
-0.0009,0.008,-0.148,0.2926,-2.172
-0.0051,0.003,0.027,1.5526,-1.917
0,-0.032,0.101,1.6982,-0.3255
-0.0054,-0.034,0.146,-0.0406,1.464
0.0009,0.008,0.045,-1.7766,2.1015
0.0021,0.027,0.047,-1.0794,1.866
-0.0003,-0.007,0.189,-0.6034,0.8445
-0.0072,0.007,0.132,0.2674,-0.0945
-0.0108,0.029,0.029,-0.0924,-0.1485
-0.0069,0.021,0.03,-0.2926,-0.3345
0.003,0.022,0.003,0.1946,0.2925
0.0063,0.017,0.045,-0.3374,-0.3405
0.0021,0.005,0.127,0.0126,-0.6675
-0.0003,0.01,0.106,0.637,0.0345
-0.0057,0.004,0.083,0.4928,0.252
-0.0117,0.004,0.062,0.0518,-2.2785
-0.0021,0.023,0.223,0.0504,-1.3275
-0.0018,0.016,0.292,0.2632,0.5625
-0.0063,0.017,0.301,0.0028,1.158
0.0024,0.023,0.165,0.2002,0.3
0.0042,0.024,0.05,0.4018,-0.459
-0.0027,0.003,-0.101,0.1218,-0.261
-0.0138,0.014,-0.315,0.0854,0.66
-0.0144,-0.004,-0.277,0.6454,1.623
-0.0114,-0.012,-0.195,1.148,0.516
-0.0105,0.01,-0.156,0.2954,-0.339
-0.012,0.021,-0.333,-1.3706,2.0925
-0.0021,-0.004,-0.225,-0.8246,2.0325
0.0012,0.014,0.025,-0.0406,0.5325
-0.0009,0.007,0.16,0.2016,-1.686
-0.0054,0.013,0.098,-0.819,-2.6595
0.0003,-0.019,0.05,-1.2614,-1.6605
-0.0045,-0.023,0.096,-0.5698,-0.3
-0.0027,0.008,0.084,0.1694,-1.245
-0.0045,0.068,0.09,0.021,-0.9945
-0.0036,0.053,-0.055,0.154,-0.198
-0.0027,0.022,-0.171,-0.21,0.081
-0.0009,0.025,-0.124,-0.2212,0.5025
-0.0018,0.01,-0.019,-0.4606,1.5315
-0.0009,-0.008,0.142,-0.3248,1.1025
0.0012,-0.003,0.185,0.5516,0.7395
-0.009,-0.011,0.093,1.5386,0.93
-0.0159,0.004,0.062,0.6944,1.6725
-0.0114,0.025,0.125,0.0532,-0.1155
-0.0057,0.041,0.252,-0.021,0.3915
-0.0012,0.036,0.124,-0.0504,0.279
0.0033,0.018,0.049,-0.1008,0.2475
0.0006,0.007,0.006,-0.1078,0.2025
-0.0048,-0.015,-0.053,-0.077,-0.0585
-0.0015,-0.014,-0.18,0.4788,-0.5535
-0.0018,-0.01,-0.203,0.959,-1.755
-0.0024,-0.004,-0.141,0.1932,-2.259
-0.0015,-0.014,-0.027,-2.0118,-0.0915
0.0009,-0.016,0.109,-0.9058,1.0425
-0.0024,-0.013,0.177,-0.0154,0.399
-0.0042,0.021,0.074,0.3136,0.2175
-0.0024,0.002,0.123,0.238,-1.323
-0.0063,0.005,0.144,0.7868,-2.913
-0.0072,0.015,0.194,0.3178,-1.74
-0.003,0.003,0.183,-0.3136,-0.774
-0.0048,0.006,0.154,0.1232,-0.483
0.0078,0.004,0.108,0.0574,0.3645
0.0024,0.006,0.052,-0.3808,2.724
-0.0024,0.003,-0.033,-0.3038,3.399
-0.0027,0.011,-0.12,0.728,3.063
-0.0066,0,-0.165,0.056,0.633
-0.0144,-0.015,-0.252,-0.07,-1.002
-0.0183,-0.029,-0.409,0.0756,-1.293
-0.0135,0.03,-0.521,0.224,-0.9045
-0.0024,0.04,-0.442,0.4004,-0.6825
-0.0003,0.022,-0.199,0.3626,-0.2655
0.0021,0.02,0.01,-0.2912,0.519
0.0015,0.025,0.127,-0.7952,0.8205
-0.0054,0.026,0.198,-0.3136,-1.902
-0.0003,0,0.209,0.063,-1.8885
0.0012,0.023,0.146,-0.0602,-0.1545
-0.0012,0.025,0.112,0.315,0.678
0.0027,0.011,0.184,0.6202,-1.1085
0.0015,0.035,0.138,0.602,-0.966
0.0009,0.022,0.21,0.3654,-0.0255
-0.0027,0.009,0.132,-0.0924,3.009
-0.0027,0.039,0.09,-0.4284,3.2715
-0.009,0.025,0.136,-0.357,0.924
-0.0108,0.016,0.086,0.1582,-0.2205
-0.0066,-0.035,0.024,0.1988,-0.4905
0,-0.017,0.084,0.259,-1.038
-0.0039,-0.023,0.09,-0.1456,-0.3285
-0.0036,0.017,-0.015,-0.2422,0.804
-0.0009,0.036,-0.074,-0.1372,0.2565
-0.0084,0.013,-0.042,-0.5026,0.1455
-0.0042,0.043,0.042,-0.5964,0.6465
-0.006,0.012,0.072,-0.3934,0.255
-0.0048,-0.02,0.13,-0.168,-0.4395
-0.0024,0.019,0.018,0.3668,-0.2655
0.0003,0.042,0.168,-0.042,-1.6305
0,0.008,0.261,0.0084,-2.7315
-0.0036,0.004,0.217,-0.133,-2.3265
-0.0036,0.001,0.113,-0.161,0.6375
-0.0048,0.001,0.027,-0.042,2.319
-0.0009,0.016,0.079,0.4788,1.7385
-0.0015,0.003,0,0.5992,1.3575
-0.0006,0.001,-0.157,0.3794,0.147
0.0009,0.015,-0.347,0.1442,-0.8025
0.0024,0.009,-0.29,0.0798,0.3225
-0.0048,0.023,-0.257,0.2604,0.8055
-0.0048,0,-0.212,0.035,-0.111
-0.0093,-0.029,-0.175,0.0504,0.3045
-0.0024,0.015,-0.109,0.28,0.564
-0.0084,0.023,-0.084,0.0672,-0.3675
-0.0015,0.022,0.027,-0.5082,-1.0845
0.0015,0.026,0.112,-0.3766,-0.396
-0.0051,0.024,0.115,-0.4592,-0.5115
-0.0072,0.032,0.126,0.1036,-0.951
-0.0063,0.029,0.138,0.5278,0.2265
-0.0108,0.027,0.154,0.6258,0.7995
-0.0054,0.017,0.068,0.1302,-0.357
-0.0066,0.019,-0.01,0.3766,-0.171
-0.0018,-0.033,-0.083,0.42,-0.0555
0.0006,0.008,-0.258,-0.6538,-0.03
-0.0039,-0.001,-0.293,-1.449,1.0665
-0.0009,0.026,-0.135,-0.2856,0.5505
-0.0015,0,0.026,-0.0812,0.183
0.0015,-0.007,0.211,0.154,-0.141
0.0012,0.009,0.35,0.2156,-1.0095
-0.0084,0.019,0.303,0.1764,0.2685
0.0015,0.034,0.279,0.098,0.4305
-0.0093,0.014,0.252,0.1456,1.3905
-0.0114,-0.003,0.297,0.287,-0.222
-0.0078,-0.008,0.191,0.0476,-1.701
-0.006,0.014,0.05,-0.252,0.81
-0.0015,0.025,-0.119,0.2114,0.171
0.0003,0.013,-0.242,0.2968,0.3135
-0.0105,0.021,-0.341,-0.4732,0.138
-0.0018,0.01,-0.351,0.2674,-1.017
-0.0039,0.021,-0.309,0.5488,0.051
-0.0102,0.039,-0.17,0.8596,0.4995
-0.0039,0.016,-0.029,0.5306,-0.0675
-0.0021,0.021,0.008,0.2842,-1.2675
0.0033,0.024,0.116,-0.0028,-0.276
0.0012,0.029,0.041,-0.2856,-0.588
-0.0045,0.047,-0.059,-0.2618,-1.896
-0.0009,0.024,0.009,0.4172,-0.9975
0.0036,0,0.207,0.2758,-0.3315
-0.0018,0.009,0.074,-0.847,0.5025
-0.0027,0.042,-0.052,-0.175,0.7155
-0.0018,0.025,0.007,-0.1484,1.7175
-0.0057,0.014,0.033,-0.9156,0.4335
-0.0057,-0.015,-0.128,-0.7294,-0.4995
0.0027,0.005,-0.089,-0.049,-0.4275
-0.0036,0.016,-0.036,0.3024,1.3425
0.0003,-0.006,0.009,-0.3332,4.896
-0.0018,0.014,0.045,-0.5138,2.49
-0.0069,0.009,0.18,0.252,-2.3235
-0.0081,-0.011,0.149,0.2814,-2.076
-0.0042,0.002,0.064,0.3822,-1.89
0.0009,-0.014,0.064,0.7728,-0.987
0.0003,0.013,0.089,0.427,0.297
-0.0006,0.033,0.061,-0.777,-0.486
-0.0051,0.015,0.15,-0.749,0.1365
-0.0039,-0.013,0.147,-0.5516,1.2555
-0.0069,0.005,0.036,-0.3976,1.023
0.0012,0.003,0.102,-0.1806,-1.002
-0.0003,0.01,0.101,-0.126,-2.1675
-0.0009,0.019,0.118,0.1624,-0.945
0.0006,0.019,0.109,0.5054,0.7545
-0.0024,-0.002,0.149,0.6538,3.606
-0.0063,0.004,0.074,0.336,2.0355
-0.0105,0.004,-0.005,0.1204,1.4985
-0.0015,-0.001,0.023,0.1946,0.156
-0.0003,-0.006,0.037,0.0546,-0.756
-0.0012,0.014,0.038,0.021,-1.56
-0.0009,0.029,0.125,0.4732,-0.5415
-0.0033,0.002,0.066,0.7266,-0.0165
0.0015,-0.025,-0.006,0.2394,-1.2
-0.0015,-0.016,-0.043,0.091,-0.7995
-0.0039,0.005,-0.006,-0.0882,0.249
0.0003,0.053,0.047,-0.518,0.2985
-0.0096,0.032,0.005,-0.5208,-0.318
-0.0123,0.007,-0.052,-0.1918,-0.732
-0.0063,0.004,-0.154,0.0882,-0.2595
-0.0054,0.021,-0.063,0.1862,-0.5205
-0.0036,0.051,-0.042,0.9716,-1.5195
0.0033,0.027,-0.127,0.6706,-0.648
-0.0024,0.018,-0.215,0.0322,0.4635
0.003,-0.015,-0.346,-1.9894,1.5525
0,0.016,-0.307,-0.6398,0.714
-0.0018,0.015,-0.025,0.0322,-0.5715
-0.0006,0.032,0.081,0.0546,0.405
-0.0063,0.001,0.138,0.4438,1.5285
-0.0003,0.011,0.215,1.085,0.45
0.0015,0.012,0.205,0.9548,-1.683
0.0012,0.005,0.166,0.1008,-1.5405
-0.0012,0.012,0.139,-0.0308,0.348
0.0012,0,0.079,0.2436,1.086
-0.0081,0.021,-0.011,-0.0896,0.429
-0.0045,0.02,-0.125,-0.9996,-0.36
-0.015,0.013,-0.1,-1.1494,-0.948
-0.0093,0.014,0.006,-0.7182,-0.219
-0.0108,-0.001,0.063,-0.0756,1.881
0.0066,-0.007,0.398,0.4256,2.0295
0.0021,0.009,0.39,0.2436,1.446
-0.0069,0.008,0.303,-0.511,0.45
-0.0012,0.005,0.192,-0.434,-1.209
0.0036,0.002,0.199,0.3304,-3.0435
0.0039,0.009,0.221,0.658,-1.7745
-0.0006,0.011,0.027,0.4046,-1.443
0.0042,0.014,-0.2,0.175,-1.0365
0.0021,0.014,-0.376,-0.0476,0.7635
-0.0033,0.006,-0.54,-0.2576,2.226
-0.0003,0.019,-0.59,-0.4662,2.088
-0.009,0.018,-0.501,-0.5796,1.1535
-0.0096,-0.025,-0.344,-0.2618,0.453
-0.0084,0.03,-0.155,0.3136,0.69
-0.0021,0.049,0.124,0.14,0.363
0.0021,0.028,0.276,0.0854,-0.444
0.0036,0.03,0.267,0.3206,-0.876
0.0009,0.02,0.256,0.6874,-0.1725
-0.0006,0.038,0.228,0.5418,0.2475
-0.0027,0.026,0.132,0.5446,-0.576
-0.0072,0.025,-0.046,0.84,-1.8975
-0.0048,0.008,-0.09,0.8596,-1.5225
-0.0021,0.006,-0.031,0.6076,0.1125
-0.0099,-0.029,-0.037,-0.6328,1.1595
-0.0054,-0.037,0.054,-1.2852,1.338
0.0003,-0.012,0.064,-0.2912,0.624
-0.0009,0.022,-0.047,-0.7756,0.219
-0.0063,0.03,-0.105,-0.5558,-0.2025
-0.0069,0.016,-0.039,0.0658,0.09
0.0006,-0.022,-0.101,0.196,0.51
0.0012,0.005,-0.073,-0.2086,1.1535
0,-0.001,0.019,-0.1526,-0.4275
-0.0045,0.024,0.146,0.0784,-1.359
0.0036,0.031,0.184,0.035,-1.2855
0.003,0.02,0.112,-0.525,0.9375
0.0072,0.022,-0.003,-1.2516,1.557
0.0021,0.022,0.01,-0.5516,0.4515
-0.0033,0.029,-0.002,0.2996,0.381
-0.0033,0.006,-0.064,0.6482,1.1475
-0.006,0.005,-0.134,0.4648,-0.8505
-0.0045,0.007,-0.119,0.1988,-1.4685
-0.0012,0.004,-0.031,-0.0826,-2.0565
-0.0039,-0.008,0.106,0.4704,-1.9815
-0.0054,0,0.076,0.6202,-1.266
-0.0033,0.013,0.087,0.5614,0.81
-0.0039,0.021,0.159,-0.0798,-0.564
-0.0009,0.03,0.187,0.0812,-1.026
-0.0039,0.026,0.182,-0.2716,-0.609
0.0003,0.023,0.124,-0.1456,0.099
0,0.017,0.143,0.2646,2.109
-0.0054,-0.001,0.094,0.161,2.178
-0.0045,-0.011,0.102,0.3584,1.602
-0.0117,-0.018,-0.02,0.721,1.3815
-0.0171,0.007,0.031,1.3384,-2.1705
-0.012,0.012,-0.008,0.9604,-2.115
-0.0024,0.016,-0.001,-1.0472,-0.597
0.0048,0.02,-0.049,-1.0038,0.558
0.0015,0.027,-0.025,-0.0868,1.542
0.0006,0.022,0.025,0.0434,1.4805
-0.0006,0.013,0.012,0.3276,0.3315
0.0018,0.013,0.134,0.0518,-0.6045
0.0042,0.007,0.122,-0.5908,-1.4835
0.0003,0.012,0.128,-0.826,-0.501
-0.0021,-0.003,0.192,-0.8134,0.516
-0.0003,0.012,0.177,-0.861,0.438
-0.0018,0.022,-0.048,-0.1372,1.2405
-0.0018,0.004,-0.177,0.2282,0.3
0.0021,0.005,0.01,-0.1204,1.1115
-0.0015,0.036,0.115,-0.6734,0.3285
-0.0012,0.012,0.085,-1.0458,-0.486
-0.006,0.006,0.057,-0.231,-0.9495
-0.0012,-0.001,-0.042,0.6258,0.0285
-0.0066,0.014,-0.133,0.4788,0.4545
-0.0015,0.046,-0.254,0.6146,0.147
0.0006,0.028,-0.402,0.8134,0.534
-0.0009,-0.01,-0.557,0.9982,0.462
-0.0027,0.002,-0.638,0.819,1.4655
-0.0078,0.01,-0.528,0.2464,1.8675
-0.0063,0.005,-0.148,-0.399,0.138
-0.0075,0.008,0.229,-0.5782,-2.6085
-0.0132,0.003,0.404,-0.6804,-2.475
-0.0039,-0.013,0.434,-0.2114,-0.363
-0.0024,-0.02,0.349,-0.0224,-0.3825
-0.0009,0.018,0.223,0.0448,-1.545
0.0021,0.014,0.119,-0.364,-1.419
0.0012,0.019,0.113,-0.1148,0.0975
0.0021,0.029,0.137,-0.2114,1.155
-0.0039,0,-0.056,-0.2422,1.074
-0.0054,0.001,-0.083,-0.4368,-0.498
-0.0021,0.002,-0.083,0.0098,-0.477
-0.0036,0.025,0.086,0.4256,0.5715
0.0033,0.006,0.239,0.448,1.1115
0.006,0.016,0.194,0.3528,-0.177
0.0057,0.024,0.023,0.5404,-0.3
0.0015,-0.008,0.015,0.7742,-1.206
-0.0039,0.035,0.021,0.6776,-2.1345
-0.006,0.041,-0.127,0.5796,-1.878
-0.0039,0.035,-0.231,0.3346,-0.135
-0.0069,0.007,-0.224,0.3052,2.3445
-0.0042,-0.022,-0.148,-0.0476,2.4255
-0.0018,-0.042,-0.176,-0.2226,4.164
0.0021,-0.006,-0.038,-0.3178,1.8315
-0.0033,-0.002,0.093,-0.2338,-0.9675
0.0009,0.012,0.095,-0.8428,-2.5095
-0.0036,-0.005,0.103,-0.8162,-1.7475
0.0042,0,0.091,-0.0868,0.159
-0.0033,-0.002,0.181,-0.2296,1.011
-0.0087,-0.002,0.22,-0.1008,0.639
-0.0054,0.015,0.196,-0.2128,0.378
-0.0054,0.026,0.189,-0.378,-0.105
-0.0042,0.026,0.037,0.1316,-0.324
-0.0009,0.031,0.008,-0.0826,-0.327
-0.0012,0.003,-0.076,0.0756,0.414
-0.0033,0.015,-0.196,0.322,0.009
-0.0024,-0.003,-0.146,0.6664,0.9045
-0.0075,-0.014,-0.09,0.7154,-1.1265
-0.0105,0.003,0.096,0.5096,-1.878
-0.0039,0.023,0.151,0.3206,-0.774
-0.0042,0.011,0.089,0.2408,-0.4035
-0.0012,-0.008,0.145,0.091,-0.0195
0,-0.019,0.078,0.063,-0.42
-0.0012,-0.011,0.044,0.4788,0.9375
-0.0021,0.013,-0.013,0.861,1.3035
0.0054,0.032,-0.11,0.497,0.5415
-0.0066,0.017,-0.004,-0.3276,0.1725
-0.0066,0.004,0.064,-0.4928,0.3525
-0.0072,0.01,0.099,-0.8092,0.201
-0.0024,0.018,0.004,-0.8946,0.462
0.0024,0.019,-0.033,-0.651,0.372
0.0009,0.019,-0.097,-0.5684,0.432
0.0021,0.021,-0.16,-0.5502,-1.497
-0.0048,-0.001,-0.152,-0.1274,-1.7865
-0.0042,0.017,-0.231,-0.1008,-2.328
-0.0051,-0.009,-0.217,-0.0392,-1.1985
-0.0099,-0.01,-0.254,-0.315,0.7275
-0.0036,0,-0.13,-0.9688,0.8475
-0.0036,0.011,-0.045,-0.7392,0.102
-0.0048,0,0.101,-0.5572,1.569
-0.0066,0.004,0.145,-0.112,4.554
-0.0054,-0.012,0.072,0.3696,2.4765
-0.0024,-0.007,0.035,0.7784,-1.2465
-0.0039,-0.017,0.131,1.5484,-1.203
-0.0024,-0.027,0.197,1.4406,-0.3195
-0.0042,-0.008,0.327,-0.7896,-1.617
-0.0015,0.028,0.282,-0.2814,0.0585
-0.0021,0.037,0.317,0.007,0.627
-0.0012,0.022,0.398,0.21,-0.393
-0.0036,0.027,0.241,0.1596,-1.617
0.0027,0.005,0.08,0.231,-1.416
-0.0051,0.009,-0.008,0.3794,1.0245
0.0009,-0.029,-0.142,1.064,1.107
-0.0024,-0.019,-0.318,1.1592,1.1325
-0.0033,0.008,-0.435,0.084,0.6855
-0.0024,0.017,-0.38,-0.3024,-0.9615
-0.0042,0.008,-0.371,-0.3696,-1.089
-0.0006,-0.014,-0.252,-0.3612,-0.2295
-0.0057,0.01,-0.215,-0.5012,1.3335
-0.009,0.037,-0.18,-0.1246,1.0455
-0.0039,0.05,-0.143,0.063,-0.3705
-0.0024,0.021,-0.037,0.1288,-0.2805
-0.0027,0.001,0.125,0.105,-1.4865
-0.0054,0.006,0.232,0.294,-1.548
-0.0054,0.017,0.248,0.2688,-1.017
0.0024,0.003,0.223,0.2324,0.705
